no;title;article;tags;img_url;publish_date;author;source_category;source_category_url;source_url
37;Intel Unveils Drones for Advanced Pitch Analysis at ICC Champions Trophy 2017;Intel on Tuesday unveiled three new technologies that will be used during the ICC Champions Trophy 2017 ?? a major cricket tournament that begins in the United Kingdom on June 1. The new technologies announced on Tuesday are advanced pitch analysis via an Intel drone, a bat sensor powered by an Intel Curie module, and a virtual reality experience for cricket fans who visit stadiums.The Intel Falcon 8 Drone has been equipped with infrared and HD cameras to be used for pitch analysis during Champions Trophy matches. The drone will offer data on grass cover, grass health, and topology. This will help generate daily pitch reports and commentators will use that to analyse the pitch during live broadcasts of the match on TV and over the Internet. The pitch is one of the most important aspects of cricket and it has the power to decide which way each game swings, so this analysis is likely to prove useful.Intel, which is the Official Innovation Partner for the ICC Champions Trophy 2017, says the new bat sensor, called Speculur BatSense, can be mounted on any cricket bat and will be able to measure back-lift, bat speed, and follow through for every stroke a batsman plays. Many players will be using this during the Champions Trophy and it will allow for data such as speed of the ball after it hits the bat to be shown on TV.Intel has plans for these sensors beyond the ICC Champions Trophy 2017. In a statement, Speculur Managing Director Atul Srivastava said, ??Coaches can use their insights and expertise along with the bat sensor data to make specific adjustments to a batsman??s technique ultimately helping him perform better.? The company will bring this technology to the market later in 2017 and it will first be available in Australia, India, US, and UK.Finally, Intel is also going to showcase VR cricket experiences at The Oval (London) and Edgbaston (Birmingham) stadiums. This is a fun experience where people will be able to play cricket in virtual reality. With a VR headset mounted, people can test their batting skills against virtual bowlers. The bat used for this will use Intel??s Curie module and offer data on people??s bat speed and back-lift, among other stats.;Champions Trophy,                                      Champions Trophy 2017,                                      Cricket,                                      ICC,                                      ICC Champions Trophy 2017,                                      Intel;https://i.gadgets360cdn.com/large/intel_curie_speculur_batsense_1496152660726.jpg?output-quality=80;30-May-17;Pranay Parab ,;Cameras;https://gadgets.ndtv.com/cameras;https://gadgets.ndtv.com/cameras/news/icc-champions-trophy-2017-intel-drone-batsense-cricket-1705849
38;Essential's 360 Camera Is the World's Smallest 360-Degree Personal Camera for a Smartphone;"After months of teasing, Android creator Andy Rubin has finally unveiled the Essential Phone that features a near bezel-less display that tries to outdo Samsung's Galaxy S8. The other major highlight of the Essential Phone is its modular design that allows for additional accessories similar to the Moto Z. The first one unveiled being by the company is a 360-degree camera that for now is just being called the '360 camera', and can be hooked up to the back of the smartphone.The rear of the Essential Phone is where most of the modular magic takes place. Next to the dual camera setup, you see accessory power pins that will power the camera once its clipped. The '360 camera' is an interesting accessory given how videos today are incorporating 360-degree cameras as seen on social media sites like Facebook. Essential's head of optics and imaging, Xiaoyu Miao, also believes that 360 ""changes everything"" Also see??Father of Android?? Launches Modular Smartphone With Dual Cameras""If you look at a 360 camera, it's completely different from a conventional one, in that it captures the entire world around the user. It is an immersive experience that puts the viewer in the center of the action and fundamentally changes how we take a picture. You no longer aim your camera, because you get everything in every shot,"" Miao says in a blog post. Also seeAndroid Co-Founder's Smart Speaker Rivals Amazon Echo, Google HomeEssential's 360 camera, which weighs around 35 grams and is being called the world's smallest 360-degree personal camera by the company, includes a dual 12-megapixel fisheye sensors that can capture 4K 360 video at 30fps. The camera also features 4 microphones to capture sound in 3D.The 360 camera can be bought along with the Essential Phone for an additional $50, or can be bought separately which will cost you $199. The company is only shipping the smartphone and accessory in the US with no word on when they will be made available outside. They can be ordered through the company's online store. Also seeEssential Products Is Part of Andy Rubin's Playground Global IncubatorThe 360 camera is just one of the magnetic accessories that has been revealed by the company as of now. Essential is likely to bring a few more Moto Mods-like modular accessories, including a possible audio accessories seeing as how the Essential Phone has dropped the 3.5mm headphone jack for a near port-less smartphone.The Essential Phone features an edge-to-edge display with bezels mainly seen at the bottom of the phone. The smartphone features a titanium body with a ceramic back and a Gorilla Glass 5 on top. It sports a 5.71-inch QHD (1312x2560) display with an aspect ration of 19:10. The smartphone comes with top-of-the-line specs including Snapdragon 835 SoC, 4GB of RAM and 128GB of inbuilt storage.";Android,                                      Camera,                                      Essential,                                      Essential 360 Camera,                                      Essential Phone,                                      Mobiles;;30-May-17;Sanket Vijayasarathy,;Mobiles;https://gadgets.ndtv.com/mobiles;https://gadgets.ndtv.com/mobiles/news/essentials-360-camera-is-the-worlds-smallest-360-degree-personal-camera-for-a-smartphone-1705826
39;Snapchat Parent Said to Acquire Drone Manufacturing Firm for $1 Million;"Snap Inc, the parent company of popular photo-sharing app Snapchat, has acquired Los Angeles-based small drone manufacturer Ctrl Me Robotics for nearly $1 million (roughly Rs. 6.45 crores).According to a report in Buzzfeed on Sunday, Snap's interest in drone manufacturers means it has more than just a passing interest in hardware.For Snap, that calls itself a ""camera company"", drone industry can be a good place to venture into since drone photography and videography have become popular on social media.""The deal was something of an 'acquihire', with Ctrl Me founder and drone entrepreneur Simon Saito Nielsen joining Snap, along with some company assets and equipment,"" the report noted.Ctrl Me Robotics was in the process of winding down when it approached Snap about a possible deal.""Ctrl Me raised a small amount of seed funding from investors in 2014 but the startup never gained traction,"" the report noted.Previously, Snap introduced ""Spectacles"" with a built-in camera that brought in relatively little revenue and largely helped as a pre-IPO marketing push.";Apps,                                      Ctrl Me Robotics,                                      Snap,                                      Snapchat;https://i.gadgets360cdn.com/large/yellow_snapchat_pixabay_1496047774719.jpg?output-quality=80;29-May-17;Indo-Asian News Service,;Apps;https://gadgets.ndtv.com/apps;https://gadgets.ndtv.com/apps/news/snap-snapchat-drone-ctrl-me-acquisition-1-million-report-1705189
40;Sony's New G-Series Solid State Drives for Professional Video Recorders Launched in India;"Sony on Thursday launched its new G-series solid state drives, SV-GS96 and SV-GS48, in India. The new SSDs from the company are meant for the storage needs of professional video recorders and will be made available in the third week of May. The SV-GS96 SSD comes with a storage capacity of 960GB and SV-GS48 comes with 480GB of storage. The storage drives have been priced at Rs. 47,500 and Rs. 25,500 respectively.The new G-series solid state drives achieve read speeds up to 550Mbps and have been claimed to have 10 years of lifespan, as per company's claims. ""Using Sony's Error Correction Code technology, the 960GB G Series SSD achieves up to 2400 TBW (terabytes written), while the 460GB drive can reach 1200 TBW, resulting in less frequent replacement and increased ROI. 2400 TBW translates to about 10 years of use for the SV-GS96, if data is fully written to the drive and average of five times per week,"" the company said in its release.Notably, Sony says that while data write speeds usually drop suddenly for other SSDs after repeated re-write cycles, the new G-series drives feature a built-in technology that prevent these speeds from slowing down.The SV-GS96 and SV-GS48 storage drives come with data protection technology that has been claimed to keep the content secure and intact, even in case of sudden power failures.""Building on the reliability synonymous with Sony's Professional Media products, the new SSDs are a solid option for respective video recorders, offering videographers stable high-speed capabilities, a sense of security and lower cost of ownership due to their longer life,"" the company said.The new Sony G-series solid state drives will be made available across all Sony Center and other major electronic stores across India. Further, the drives will come with 10 years of warranty from the company.";Cameras,                                      Entertainment,                                      India,                                      Solid State Drives,                                      Sony G-series SSD Launch,                                      Sony SSD Launch,                                      SV-GS48,                                      SV-GS96;;25-May-17;Shekhar Thakran,;Cameras;https://gadgets.ndtv.com/cameras;https://gadgets.ndtv.com/cameras/news/sony-g-series-ssds-sv-gs96-and-sv-gs48-india-launch-1703945
41;DJI Spark Launched: Company's Cheapest and Most Compact Drone;"When you think of DJI, the first thing that comes to mind is expensive and rather bulky but powerful drones. However, your perception might soon change as DJI on Monday launched 'Spark', which is not just the cheapest drone made by the company but also its most compact one yet. With a starting price of just Rs. 43,000 ($499 in the US) in India, DJI Spark is a mini camera drone that brings along some new features that have previously not been seen on DJI drones.The new DJI drone weighs just around 300 grams and is comparable to a soda can in terms of size. DJI Spark has a maximum flight time of up to 16 minutes, is capable of recording 1080p videos, and comes with a 12-megapixel sensor for taking still images. ""Spark's 2-axis mechanical gimbal and UltraSmooth technology dramatically reduce shake and rolling shutter effect to capture cinematic shots effortlessly,"" the company said in its release.Moving to the highlight of the new drone, DJI Spark can be controlled with hand movements. With the PalmControl feature, for the first time in a drone by DJI, the Spark's movement can be controlled by users by just using their hands.""Controlling a camera drone with hand movements alone is a major step towards making aerial technology an intuitive part of everyone's daily life, from work and adventure to moments with friends and family,"" said Paul Pan, Senior Product Manager at DJI. In case you don't prefer hand movements, you can always choose to control the drone with your smartphone.Apart from PalmControl, DJI Spark comes with Quickshot feature, which creates 10-second video from flight to easily share on social media. Some of the other features from DJI including TapFly and ActiveTrack can also be found on the new mini drone from the company.DJI Spark can reach maximum speeds of up to 50kmph and with Sport Mode, the camera flies with you as you move along. While the new drone comes with some of DJI's other shooting modes, it introduces two new modes, i.e. Pano and ShallowFocus.""In Pano Mode, the camera creates horizontal or vertical panoramas by automatically adjusting its gimbal and heading, taking a series of pictures and stitching them together. ShallowFocus allows you to put part of a picture into sharp focus while the rest of the image is softened, creating photographs with a shallow depth of field,"" the company said in its release.Apart from the main camera, the DJI Spark comes with a downward-facing vision system, a forward-facing 3D Sensing System, dual-band GPS and GLONASS, a high-precision inertial measurement unit, and 24 powerful computing cores, as per the company.The standard DJI Spark kit will include an aircraft, a battery, a USB charger and three pairs of propellers. Users can also choose to get their hands on the Spark Fly More Combo, which includes an aircraft, two batteries, four pairs of propellers, a remote controller, propeller guards, a charging hub, a shoulder bag and all necessary cables, with a retail price of Rs. 60,000.The shipping of the drone has been estimated to start from June 15 in the US and each user can only purchase a maximum of two units due to limited availability. Further, the company is also giving away a 16GB microSD card with the DJI Spark.Just like some of the other recent drones from DJI, the Spark flies back to the preset home point when user presses the Return to Home (RTH) button, the battery gets too low, or the connection is lost.DJI Spark has been launched in Alpine White, Sky Blue, Meadow Green, Lava Red, and Sunrise Yellow colours but the company says that the availability of different colours might depend on the different sales channels.";Cameras,                                      DJI,                                      DJI Drone Launch,                                      DJI Spark India Launch,                                      DJI Spark India Price,                                      Home Entertainment,                                      India,                                      Transportation;;25-May-17;Shekhar Thakran,;Transportation;https://gadgets.ndtv.com/transportation;https://gadgets.ndtv.com/transportation/news/dji-spark-drone-price-in-india-launch-cheapest-compact-drone-1703818
42;Sony's Image Sensor Business Drives Company Turnaround;"Sony Corp said on Friday it expects annual operating profit to surge 73.2 percent, closing in on a two decade-old record, as its cash-cow image sensor business recovers from quake damage and enjoys strong demand from smartphone vendors.Sony forecast profit to reach JPY 500 billion ($4.50 billion or roughly Rs. 28,877 crores) in the financial year through March 2018 from JPY 288.7 billion (roughly Rs. 16,670 crores) a year prior, when earnings were roughly in line with a revised estimate announced earlier this month.The outlook compared with the JPY 510.58 billion (roughly Rs. 29,483 crores) average of 27 analyst estimates compiled by Thomson Reuters.If achieved, profit would be at its highest since peaking at JPY 525.7 billion (roughly Rs. 30,357 crores) in the year through March 1998, when strong consumer electronics sales combined with the popularity of the first PlayStation console and box-office hit ""Man in Black"".Profit is nearing that of Sony's golden era after a massive overhaul under Chief Executive Officer Kazuo Hirai, including exiting the laptop business and downsizing television set operations.Image sensors are now likely to be the biggest contributor to the profit growth, as operations at a factory damaged by earthquakes a year ago have returned to normal at a time when smartphone vendors are increasingly adopting dual-lens rear cameras in their handsets, requiring extra sensors.Sony forecast its chip division, which includes image sensors, to book an operating profit of JPY 120 billion, compared with the previous year's loss of JPY 7.8 billion.The firm expects profit in the gaming business - another growth-driver - to expand 25.4 percent. It anticipates a slight decline in sales of PlayStation 4 consoles but expects to benefit from online businesses.Sony expects its pictures segment - which it has said is in need of restructuring - to return to profit after a $1 billion writedown in the previous year.?? Thomson Reuters 2017";Cameras,                                      Mobiles,                                      PlayStation,                                      Sony,                                      Sony Earnings,                                      Sony Entertainment;https://i.gadgets360cdn.com/large/sony_eletronics_reuters_1493380354444.JPG?output-quality=80;28-Apr-17;Reuters,;Mobiles;https://gadgets.ndtv.com/mobiles;https://gadgets.ndtv.com/mobiles/news/sonys-image-sensor-business-drives-company-turnaround-1687219
43;Xiaomi-Backed Yi Technology Partners With Google to Launch VR Rig With 17 Cameras;"Xiaomi-backed Chinese company Yi Technology earlier this year launched its Yi 4K+ action camera, which was claimed by the company to be the first in camera market to capture 4K videos at 60 fps. Now the company has announced two new cameras, Yi Halo and Yi 360 VR, for professional users and consumers, respectively.Coming first to the Yi Halo, the camera has been developed in partnership with Google and is especially targeted at professionals. The Yi Halo camera comes with 17 camera units in total and allows users to showcase their creativity while creating VR content. The camera has been developed to work with Google's Jump professional virtual reality platform. Yi Halo comes with support for various image quality settings including ISO, WB, EV, shutter, and flat colour. Further the newly launched VR camera is capable of shooting videos in 8K resolution at 30fps and 5K resolution at 60fps.""We designed the Yi Halo to be modular and upgradeable. When new firmware is released, you can upgrade all cameras at once with just a few clicks on the control panel. In the unlikely event a Yi Halo unit camera is damaged in the field, simply replace it with one of the two included spare cameras. When new Yi Halo unit camera hardware is released, simply replace the existing unit camera to upgrade the Yi Halo,"" the company says on its website.The Yi Halo camera is powered by an 18 Ambarella A9SE75 chipset. It comes with built-in Wi-Fi, sports a 2.2-inch LCD screen with 640x360 pixel resolution, and can be controlled using an Android smartphone app as well. The camera offers a battery life of 100 minutes in video recording. The Yi Halo has been priced by the company at $16,999 (roughly Rs. 10,93,000) and will be made available late summer this year.Moving on to the Yi 360 VR, the consumer-centric camera, as the name suggests, it can record videos and pictures in 360-degrees. It is capable of recording videos with 5.7K resolution at 30fps. The camera weighs just around 170 grams and can be easily carried around by users. The Yi 360 VR camera is powered by Ambarella H2V95 chipset and comes with two 12-megapixel Sony CMOS IMX377 sensors. It features Wi-Fi 802.11a/b/g/n/ac and offers connectivity options including HDMI, USB 2.0 (Type-C), and micro SD card. Just like Yi Halo, Yi 360 VR can also be operated using a smartphone app as well.The Yi 360 VR has been priced by the company at $399 (roughly Rs. 25,600) and will be made available in June this year.";Cameras,                                      Google,                                      Google Jump Camera,                                      Home Entertainment,                                      Professional Camera Launch,                                      Yi 360 VR Launch,                                      Yi Halo Launch,                                      Yi Technologies;;25-Apr-17;Shekhar Thakran,;Cameras;https://gadgets.ndtv.com/cameras;https://gadgets.ndtv.com/cameras/news/xiaomi-backed-yi-technology-partners-with-google-to-launch-vr-rig-with-17-cameras-1685868
44;Ricoh Launches Pentax KP Weatherproof DSLR at Rs. 88,584;"Ricoh launched the Pentax KP back in January this year and now, Ricoh India has launched it in India at a price of Rs. 88,584. The Pentax KP is a compact and portable APS-DSLR, designed specifically for night photography. The highlight feature here is the very high sensitivity of the sensor which goes all the way up to ISO 819200, which should make it possible to capture images in next to no light.The camera features a 24-megapixel APS-C sensor with a 27-point autofocus system and is the first Pentax APS-C camera to have the Shake Reduction II system with is essentially a 5-axis image stabilisation system. The KP??s rugged exterior is dustproof and weather-sealed and can withstand temperatures as low as -10 degrees Celsius. Some proprietary Pentax technologies include Pixel Shift Resolution, which is said to offer more accurate colour reproduction and an anti-aliasing filter simulator to reduce moir?? effect just like as optical filter.Other features include an electronic shutter speed of 1/24000 second, burst shooting of 7fps, 1080p video recording, vertical-tilt 3-inch LCD display, built-in Wi-Fi, and compatibility with Pextax??s DA-series lenses. The KP also features a real-time scene analysis system that?? supposed to analyses factors like brightness distribution in the image field and the subject??s primary colour and motion. It then uses deep learning technology to assess the scene more accurately and sets the appropriate exposure setting.Commenting at the launch, Yuki Uchida, VP&CMO, Ricoh India said, ??Ricohis persistent in its effort to leverage technology to design innovative products that improves the quality of life. The new DSLR reflects our engineering expertise that weaves design, state-of-the-art features in a compact body that delivers the highest level of experience to customers.Photography enthusiasts will love the outstanding specifications and customisable features of the camera that can shoot great stills and video clips.?";DSLR cameras,                                      Pentax,                                      Pentax KP,                                      Pentax KP features,                                      Pentax KP price,                                      Pentax KP price in India,                                      Pentax KP specifications,                                      Ricoh;https://i.gadgets360cdn.com/large/Pentax_KP_cover_ndtv_1493035747409.jpg?output-quality=80;24-Apr-17;Gadgets 360 Staff,;Cameras;https://gadgets.ndtv.com/cameras;https://gadgets.ndtv.com/cameras/news/ricoh-launches-pentax-kp-weatherproof-dslr-at-rs-88-584-1685364
45;Logitech BRIO Webcam With 4K Video Support, 5X Zoom Launched at Rs. 24,995;"Mobile accessories provider Logitech on Friday launched BRIO, a 4K pro webcam designed for businesses, home office users and YouTubers.Priced at Rs. 24,995, BRIO comes packed with Logitech RightLight 3 with HDR, 4K ultra-HD video quality, 5X zoom, as well as support for Windows Hello and other secure infrared-based facial recognition applications.Logitech BRIO works with all popular business applications, including Skype for business and Cisco-compatible certifications, as well as with BlueJeans, BroadSoft, Vidyo and Zoom.""BRIO users can select between 65-degree, 78-degree and 90-degree field of view (FOV) to help ensure their camera is focused only on the area they want others to see,"" the company said in a statement.""We are extremely proud to launch the Logitech BRIO in India today. India is one of our key markets where we want to drive proliferation and adoption of VC solutions. The latest product from the Logitech Webcam portfolio- The Logitech BRIO is an elegantly designed feature-packed product that is especially shaped for an audience who want impeccable video quality"" said Ashok Jangra, Logitech Cluster Category Manager for India & South West Asia. ""Logitech BRIO takes webcams to an entirely new level. It delivers a premium video recording, streaming, broadcasting and desktop experience. Whether you're using it for business video collaboration, streaming a live event, or recording professional-quality video in 4K, BRIO experience is truly unparalleled.""?Written with inputs from IANS";BRIO 4K Pro Webcam,                                      Cameras,                                      Logitech,                                      Logitech BRIO,                                      Logitech Brio 4K Pro Webcam Price;https://i.gadgets360cdn.com/large/logitech_brio_4k_1492773869817.jpg?output-quality=80;21-Apr-17;Gadgets 360 Staff,;Cameras;https://gadgets.ndtv.com/cameras;https://gadgets.ndtv.com/cameras/news/logitech-brio-webcam-with-4k-video-support-5x-zoom-launched-at-rs-24-995-1684331
46;GoPro Fusion 360-Degree Camera Launched, Expected to Release 2017-End;GoPro has launched a new 360-degree camera, called GoPro Fusion, that promises to shoot 360-degree videos at 5.2K and 30 frames per second. The spherical camera is designed to be small enough to carry around and use with GoPro??s mounts and accessories. Pricing and exact availability are still unknown as of now.The GoPro Fusion comes with an OverCapture feature that lets you capture non-VR photos and videos from the 2.5K spherical video in HD-quality. The Fusion is capable for both VR and non-VR content. The camera is also small enough to use with GoPro mounts and accessories.The company has kept a lot of the camera??s specifications quiet and we??ll only have clearer idea of its innards once it rolls out commercially. The OverCapture feature, essentially lets you record and capture everything and then select the best framing later on.To sign up for the GoPro Fusion, you will have to apply to participate in a pilot program which started Thursday. GoPro will be working with select pilot partners - including brands, agencies and content professionals. This will allow the company to test its new product with a handful of professionals before a full rollout. A commercial release of the new 360-degree is expected to take place towards the end of 2017 and we??re yet to know the price of the camera.??Fusion is just that, the ability to capture every angle simultaneously??as though you had six GoPro cameras fused into one,? said GoPro founder and CEO, Nicholas Woodman. ??Whether filming for VR or traditional fixed-perspective content, Fusion represents the state-of-the-art in versatile spherical capture.?;360 Camera,                                      Cameras,                                      GoPro,                                      GoPro Fusion;;21-Apr-17;Sanket Vijayasarathy,;Cameras;https://gadgets.ndtv.com/cameras;https://gadgets.ndtv.com/cameras/news/gopro-fusion-360-degree-camera-launched-expected-to-release-2017-end-1684220
47;Sony A9 Full-Frame Mirrorless Camera With 20fps Burst and 4K Video Recording Launched;Sony just announced the A9 full-frame mirrorless camera at an event in New York, which succeeds its A7 series of full-frame cameras. The camera takes the best of Sony??s camera technologies (be it mirrorless or DSLR) and crams it into a body that??s smaller than most DSLRs in the market. The Sony A9 will go on sale this May for $4,500 (approximately Rs. 3,06,000).Some of the highlights of the A9 include high-speed, blackout-free continuous shooting at up to 20fps, 60 AF/AE tracking calculations per second and a maximum shutter speed of up to 1/32,000 second. At the heart of all this is the new 35mm full-frame stacked 24.2-megapixel Exmor RS sensor, which enables data processing speeds that are up to 20x faster than its previous full-frame models. This is paired with an upgraded Bionz X image processor.The camera features 693 phase detection AF points covering approximately 93 percent of the frame, which should ensure much faster tracking of moving subjects. It has a vibration free, fully electronic, anti-distortion shutter with no mechanical mirror, thus avoiding shutter sound when capturing an image. The Sony A9 camera has a sensitivity of ISO 100-51200, 5-axis image stabilisation, a tilting 3-inch touchscreen display, EVF,Wi-Fi, Bluetooth, NFC and video recording at 4K at 30fps or full-HD at 120fps.??This camera breaks through all barriers and limitations of today??s professional digital cameras, with an overall feature set that simply cannot be matched considering the restrictions of mechanical SLR cameras? said Neal Manowitz, Vice President of Digital Imaging at Sony Electronics. ??But what excites us most about the ?9 ?? more than its extensive product specs ?? is that it allows professionals to see, follow and capture the action in ways that were never before possible, unlocking an endless amount of new creative potential.?;full frame camera,                                      mirrorless camera,                                      Sony,                                      Sony A9 features,                                      Sony A9 launch,                                      Sony A9 price,                                      Sony A9 price in India,                                      Sony A9 specifications,                                      Sony Alpha 9,                                      Sony flagship camera;https://i.gadgets360cdn.com/large/sony_a9_cover_ndtv_1492686363899.jpg?output-quality=80;20-Apr-17;Gadgets 360 Staff,;Cameras;https://gadgets.ndtv.com/cameras;https://gadgets.ndtv.com/cameras/news/sony-a9-full-frame-mirrorless-camera-with-20fps-burst-and-4k-video-recording-launched-1683859
48;Panasonic Lumix TZ90 With 30x Optical Zoom, Tiltable Display for Selfies Launched;Panasonic has added a new entry to its travel zoom series of compact cameras, called the Lumix TZ90 or Lumix ZS70 as it??s known in the US. The camera will go on sale in by the end of May for $450 (approximately Rs. 30,600).The Panasonic Lumix TZ90 camera features a 20.3-megapixel sensor with a long 30x optical zoom. The compact camera also has a wide 24mm Leica DC Vario-Elmar lens which should prove to be useful for most shooting conditions. 4K video recording support is also available at 30fps with the Focus Stacking function, which allows users to adjust the depth of field after shooting by combining multiple images shot with the Post Focus function, all inside the camera.In addition, the Panasonic Lumix TZ90 also incorporates a Light Composition function with which the camera synthesises the images by choosing and saving brighter pixels. This makes it possible to produce more dramatic images of situations such as fireworks or night scenes.The Lumix TZ90 integrates the DFD (Depth From Defocus) technology to get high-speed AF of approximately 0.1 sec. This also helps it achieve high-speed burst shooting at 10fps in AFS mode and 5fps in AFC mode. The LUMIX ZS70 also features a variety of AF functions, such as Touch AF, 49-point AF, and Low-light AF. The camera features a rear 3-inch touchscreen LCD panel which can tilt up by 180 degrees and the camera goes into a Self Shot mode once it??s flipped.There??s a new 4K Selfie mode added here along with beauty functions like soft skin, defocusing and slimming effects. The Panasonic Lumix TZ90 camera also boasts of a 0.2-inch electronic viewfinder. It also has built-in Wi-Fi for sharing photos to your smartphone.;compact cameras,                                      Paanasonic,                                      Panasonic compact cameras,                                      Panasonic Lumix,                                      Panasonic Lumix TZ90,                                      Panasonic Lumix ZS70;https://i.gadgets360cdn.com/large/panasonic_lumix_zs70_ndtv_1492605906361.jpg?output-quality=80;19-Apr-17;Roydon Cerejo,;Cameras;https://gadgets.ndtv.com/cameras;https://gadgets.ndtv.com/cameras/news/panasonic-lumix-tz90-with-30x-optical-zoom-tiltable-display-for-selfies-launched-1683432
49;DJI Phantom 4 Advanced Drone Launched With Upgraded Camera, Lower Price Point;"After unveiling Phantom 4 Pro last year, drone industry's biggest name - DJI has now launched its DJI Phantom 4 Advanced drone. DJI says that its new drone provides users with an affordable way to capture aerial imagery with a powerful camera and precise controls. Notably, the company says that it comes with a new camera sensor compared the original Phantom 4 and will be available with a plus variant as well.DJI Phantom 4 Advanced drone's ""upgraded"" camera is capable of recording 4K videos at 60 frames per second, the company said in a release. The video processing has also been improved and now supports H.264 4K videos at 60fps or H.265 4K at 30fps, both with a 100Mbps bitrate. ""Excellent optical performance, sensors and processors ensure everything is captured with high dynamic range and more image detail needed for advanced post-production,"" the company said.Just like Phantom 4 Pro, the new drone comes with key features that allow smooth automatic flight modes, including Draw, ActiveTrack, TapFly, Gesture, and Tripod, the company said.""Equipped with the FlightAutonomy system made up of 5 vision sensors, forward-facing obstacle avoidance system, dual-band satellite positioning (GPS and GLONASS), and ultrasonic rangefinders, the Phantom 4 Advanced is able to hover precisely in places without GPS and fly in complex environments."" DJI said.Moving to the plus variant of the device, the Phantom 4 Advanced+ sports a 5.5-inch 1080p display integrated into the controller. The company says that the display is twice as bright as conventional smart devices and allows for convenient viewing when outdoors.The Phantom 4 Advanced and Phantom 4 Advanced+ drones have been priced at $1,349 (roughly Rs. 87,000) and $1,649 (roughly Rs. 1.06 lakhs) respectively. The drones will be available on company's online store and will start shipping on April 30, 2017. Importantly, DJI has announced that with the release of the new drone, the original Phantom 4 drone will reach its End of Life (EOL) but customers will continue to receive after sales service from the company.Separately, the company has also updated the DJI GO 4 companion app, which is used to control its drones. The new update brings Find My Drone feature to the app, which makes use of GPS to help users find out the recent location of the drone. Apart from this, with the latest update, the company has added audio recording function when caching video, a function to verify your purchase when activating your aircraft, and warnings for RTH altitude in the One-Tap RTH, as per the update log on Google Play.";Apps,                                      Cameras,                                      DJI GO 4 Companion App,                                      DJI Phantom 4 Advanced Launch,                                      DJI Phantom 4 Advanced Plus Launch,                                      DJI Phantom 4 Discontinuation,                                      Transportation;;14-Apr-17;Shekhar Thakran,;Transportation;https://gadgets.ndtv.com/transportation;https://gadgets.ndtv.com/transportation/news/dji-phantom-4-advanced-drone-launched-with-upgraded-camera-lower-price-point-1681477
50;"Nikon D7500 DSLR Launched With 4K Video and SnapBridge. Coming to India in June";Nikon on Wednesday launched the D7500, the company??s successor to the D7200. The DSLR will be arriving in India in June. Nikon D7500 price starts from Rs. 96,950 for just the body, or you can get it with the AF-S DX NIKKOR 18-105mm f/3.5-5.6G ED VR lens for Rs. 1,15,450.The Nikon D7500 inherits many of the flagship features from the D500 (Review) which makes a worthy upgrade over its predecessor. Thanks to the Expeed 5 image processor, the camera is capable of 4K video recording. It also gets an updated 20.9-megapixel APS-C sensor with a sensitivity of ISO 100-51200. This is a DX format camera so you will be able to use your existing DX lenses with it. There??s also support for Nikon??s SnapBridge connectivity feature thanks to built-in Wi-Fi and Bluetooth. Around the back, is a 3.2-inch touchscreen display with tilt functionality.The camera features a 51-point autofocus (AF) system and high-speed continuous shooting at up to approximately 8fps. The D7500 also has the ability to shoot up to 50 shots in 14-bit lossless compressed RAW, with extended buffer capacity. This speed is accompanied by a 180K-pixel RGB sensor, also found in the D500, which supports an Advanced Scene Recognition System for improved face detection performance for auto-area AF and better subject acquisition performance for group-area AF and 3D tracking.Kazuo Ninomiya, Managing Director, Nikon India Pvt. Ltd. said, ??We are excited to launch the latest in the renowned D7000 series, the Nikon D7500 for our esteemed customers. At Nikon, we have always strived to offer the latest in camera technology to photographers and video enthusiasts, and this device bears testimony to that commitment. The new and advanced Nikon D7500 is built on the DNA of the best DX-format flagship camera, with the same high-performance EXPEED 5 image-processing engine. With significant improvement to its predecessor in build quality and performance, the camera will let photographers capture some breath-taking shots to preserve their precious moments.?;cameras,                                      D7500,                                      DSLR,                                      Nikon,                                      Nikon D7500,                                      Nikon D7500 features,                                      Nikon D7500 price,                                      Nikon D7500 price in India,                                      Nikon D7500 specifications,                                      Nikon DSLR;https://i.gadgets360cdn.com/large/Nikon_D7500_cover_ndtv_1491988917670.jpg?output-quality=80;12-Apr-17;Gadgets 360 Staff,;Cameras;https://gadgets.ndtv.com/cameras;https://gadgets.ndtv.com/cameras/news/nikon-d7500-dslr-launched-with-4k-video-and-snapbridge-coming-to-india-in-june-1680435
